state,year,governor_party,lower_chamber_majority_party,upper_chamber_majority_party,rep_trifecta,source,source_url
WA,2007,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2008,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2009,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2010,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2011,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2012,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2013,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2014,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2015,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2016,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2017,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2018,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2019,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2020,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2021,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2004,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2005,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2006,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2007,Democratic,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2008,Democratic,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2009,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2010,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2015,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2016,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2017,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2019,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2020,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WI,2021,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2004,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2005,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2006,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2007,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2008,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2009,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2010,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2011,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2012,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2013,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2014,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2015,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2016,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2017,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2019,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2020,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WV,2021,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2004,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2005,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2006,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2007,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2008,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2009,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2010,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2015,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2016,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2017,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2019,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2020,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WY,2021,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
